Prefix,Code,Name,Lecture Hours:,Lab Hours:,Credit Hours:,Description (Rendered no HTML)
PSY,446,Psychological Trauma,3,0,3,"Explores and introduces student to psychologically traumatic experiences interms of definition, impact and reactions, including assessment and treatment of trauma-related psychological problems. Special focus on post-traumatic stress disorder. "
PSY,455,Cognitive Psychology,3,0,3,"The scientific study of mental process and how the mind works (or fails to work). Topics include memory, knowing, decision-making, attention, morality, and theories of mind. Students will debate current topics in the field and learn practical applications for cognitive research. "
PSY,456,Performance Management,4,0,4,"Application of principles and techniques applied behavior analysis to change behavior, focus on implementation, management, and supervision of behavior change programs and systems in business, industry, and human services; methods of behavior analytic personnel supervision and management. "
PSY,475,Capstone in Applied Psychology,3,0,3,"Provides students the opportunity to synthesize material learned throughout the degree program, create innovative projects, and evaluate new ideas related to higher level topics in applied psychology. Topics vary by term. May be repeated for credit. "
PSY,480,Theories of Learning,4,0,4,"The basics of the major learning theories as they apply to operant and respondent conditioning, social learning, and memory. "
PSY,485,Education Assistantship,3,0,3,Hands on exploration of educational functions with a wide range of possible ages and abilities; will involve tutoring and mentoring with additional specific duties dependent on the goals of each student. May be repeated for credit. 
PSY,497,Special Projects/Training,0,6,6,"Students may enroll for credit in special programs, leading to the development of specialized skills. Programs may include training to work with special populations. May be repeated for credit. "
PSY,499,Independent Study,0,0,6,"Intensive self-study of a topic in psychology of the student's choosing. Study guided by any professor in the Applied Psychology program. May be repeated, with different topics, up to three times. "
PSY,436,Ethics for Applied Behavior Analysis,3,0,3,Ethical and professional issues in applied behavior analysis with emphasis on Ethics Code and applications in human services. 
PSY,465,Ecuador Study Abroad,0,24,8,"This course entails participating in a study abroad program in Cuenca Ecuador where students will work in multiple facilities that serve at-risk infants, children, youth, and adults. You will also learn about the history, politics, food, architecture, religions, culture, social services system, and nature of Ecuador through weekly excursions around the country. Instructor permission required. "
PSY,447,Well-Being Program,1 hour per week.,"Option of 2 to 17 applied experience hours (i.e., direct services to clients) a week.","Variable from 1 to 6 credits, based on applied experience hours worked in addition the required hour of lecture each week (i.e., training/supervision meeting). Instructor permission is required.","This course entails training to become a Well-Being Coach and provide psychoeducation on life skills to participants referred by the Department of Human Services, Self-Sufficiency.  "
PT,600,Introduction to the Physical Therapy Profession,1,0,1,"Introduction to PT is an overview of the profession and practice of physical therapy including the latest topics and trends surrounding the industry. The course goes on to cover the practice of physical therapy: detailing the functions, disorders, and therapies of the major organ systems to give students the complete foundation they need to successfully grow their professional knowledge and skills.  "
PT,605,Clinical Human Anatomy,6,3,9,"Study of human anatomy utilizing cadaver dissection to investigate, discriminate, and integrate anatomy within the human form. 3D relationships of structures, differentiation of textural differences, and advancement of palpation skills will be used to teach the student to be able to recognize, proper identify, and investigate both normal and abnormal anatomical structure and their variations as preparation for a career in the physical therapy.  "
PT,610,Nutrition and Wellness,2,0,2,"Students will actively learn to assess the health needs of individuals, groups and communities by promoting healthy lifestyles through the development of wellness program that address preventative medicine, nutrition and the benefits of exercise to a healthy lifestyle. Aspects of nutrition in healing and managing individuals with injury or disease is also addressed.  "
PT,615,Foundations of Physical Therapy Practice,2,0,2,"This course examines the processes of coordination, communication, and documentation that are critical to ensure that individuals receive appropriate, comprehensive, efficient, patient-centered, and high-quality health care services throughout the episode of care. Students explore the interprofessional roles and responsibilities of the health care team. This course highlights the importance of verbal, nonverbal, and written communication. Motivational interviewing will be discussed and practiced.  "
PT,620,Physical Therapy Examination Skills,2,3,3,"This course is an introduction to basic examination procedures in physical therapy that across the spectrum of cardiopulmonary, integumentary, musculoskeletal, and neuromuscular impairments. The examination is integral for determining the most appropriate interventions to achieve the desired patient outcomes. Included are 1) review of Patient/Client history 2) systems review and 3) Tests and Measures.  "
PT,625,Assistive Device Training,1,3,2,This course is designed to introduce the student to gait deviations and ambulation activities using assistive devices and guarding techniques. Wheelchair activities and assistive technology are also presented. This course begins to consider the rehabilitation population including the across the lifespan.  
PT,630,Social Determinants of Health,2,0,2,"This course will provide an overview of the social determinants of health, health disparities, social epidemiology, social epidemiology research methods, and the linkages between social epidemiology and health policy.  This course takes a ""life course"" approach with a focus the dynamic aspects of the relationship between social factors by age, period, and cohort.  "
PT,635,Human Physiology,3,0,3,"In this course, students learn to recognize and to apply the basic concepts that govern integrated body function in the body's organ systems. The general goal of this course is to understand and appreciate how the various organ systems work in the human body to sustain life.  "
PT,665,Clinical Neuroscience,3,0,3,This course is designed to prepare the physical therapy student to apply basic neuroanatomy and neurophysiology to patient populations.  
PT,645,Principles of Evidence-Based Practice,3,0,3,"This course educates DPT students to be critical consumers of the medical literature, integrate evidence, clinical expertise and patient preferences, and promote lifelong learners who consistently read the medical literature to stay current with the changing professional body of knowledge.  "
PT,631,Therapeutic Exercise I,2,3,3,This course provides a foundation of knowledge and skills used to manage musculoskeletal problems using appropriate principles and techniques and present an overview of the scope of therapeutic exercise interventions used in physical therapy practice. Students will learn how to integrate therapeutic exercise with other therapeutic modalities.  
PT,650,Therapeutic Modalities,1,3,2,"This course explores and integrates the basic principles heat, cold, massage, compression, and electrotherapeutic techniques in the management of patients with impairments and functional limitations due to a variety of orthopedic, neurological, and medical conditions.  "
PT,731,Management of Neurological Dysfunction I,3,3,4,This course prepares students to begin to manage patients with neuromuscular dysfunction. Students will develop the skills to determine movement dysfunction leading to functional limitation and will learn to identify underlying impairments that lead to functional limitations for a variety of patients across the lifespan with neuromuscular dysfunction. 
PT,660,Motor Development and Control Across the Lifespan,3,,3,"A study of basic principles of motor learning, motor control & motor development as they relate to human voluntary movement. Applications of principles through observations and assessment of motor behavior, from learning to performance, as well as motor development, throughout the lifespan.&nbsp; "
PT,640,Biomechanics and Kinematics of Human Motion,3,,3,The course will cover how to describe motion and how to analyze human motion. Emphasis will be put on the description of the design and function of joints and muscles and pathokinesiology of movements. Principles of mechanics will be applied to human movement.   
PT,655,Pathophysiology,3,,3,"Study of dynamic aspects of disease process with emphasis on abnormal physiology. Study of the pathology and general health management of diseases and injuries across the life span. Topics include etiology, symptoms, and the physical and psychological reactions to diseases and injuries.  "
PT,732,Management of Neurological Dysfunction II,3,3,4,This course prepares the student to effectively manage adult patients with specific neuromuscular diagnoses. Students will incorporate analysis of movement and identification of underlying impairments that lead to functional limitations for a variety of patients with specific medical diagnosis.  
PT,641,Management of Musculoskeletal Dysfunction I,3,3,4,"This is the first course within a two-course sequence focusing on musculoskeletal physical therapy.  This course is designed to provide the student with knowledge of the pathology and pathomechanics of musculoskeletal dysfunction from disease, trauma, disuse and the aging process, in the extremities of the human body.  "
PT,632,Therapeutic Exercise II,2,3,3,"This course is a progression of PT 631 designed to develop advanced competencies in therapeutic exercise. Students will perform techniques related to spinal stabilization, movement impairments, soft tissue and joint mobilization, muscle energy, proprioceptive neuromuscular facilitation, proprioceptive/vestibular systems and other advanced techniques.   "
PT,675,Clinical Reasoning and Decision Making,2,,2,"Clinical reasoning is a complex, nonlinear problem–solving process that is influenced by models of practice. This course will examine the types of clinical reasoning strategies physical therapist students engage in during a patient encounter.  "
PT,680,Ethics in the Health Professions,2,,2,"Applied ethics course that focuses on examining ethical issues common to the health professions, such as privacy, confidentiality, social responsibility, and whistleblowing. Also examine ethical perspectives on human rights, ethical theory and principles for analyzing and acting on ethical problems.  "
PT,721,Clinical Experience I,,,9,"Seminar preparation to include instruction in documentation, billing, and motivational interviewing. Eight-week fulltime clinical education experience under direct supervision of clinical instructor (CI) with emphasis on introduction to the roles and responsibilities of the physical therapist, learning to manage a caseload of noncomplex patients, and participation in the interprofessional team.  "
PT,700,Management of Cardiovascular and Pulmonary Dysfunction,2,3,3,"This course will focus on the examination, evaluation, and treatment of patients with primary cardiac, vascular, and pulmonary disorders. Students will be able to make fundamental clinical treatment decisions, incorporating evidence from disease risk factors, cardiovascular and pulmonary pathophysiology, medical diagnostics, and pharmacology.  "
PT,705,Management of Integumentary Dysfunction,1.5,1.5,2,This course will focus on the examination and interventions of patients with integument disorders. Emphasis is placed on examination and intervention of patients with integument disorders. Individual patient problems will be used to reinforce clinical decision-making skills.   
PT,710,Medical Imaging for Physical Therapists,3,,3,The purpose of this diagnostic imaging course is to provide the physical therapy clinical doctoral students with the tools needed to interpret and apply specialized medical imaging information to the rehabilitation patient. Musculoskeletal imaging is emphasized.  
PT,715,Teaching and Learning,2,,2,"This course is designed to provide information on teaching methods and learning styles, planning of learning experiences, and teaching tools and strategies. This course will also address the effects age and culture on learning styles to enable the learner to have a successful learning experience.  "
PT,670,Exercise Physiology,2,3,3,The objective of this course is for the student to gain an understanding and working knowledge of how the body responds to exercise so that they may apply this knowledge to the field of physical therapy. Application of testing procedures for treatment planning are addressed.  
PT,741,Management of Musculoskeletal Dysfunction II,3,3,4,"This course is designed to provide the student with knowledge of the pathology, examination, and intervention of musculoskeletal dysfunction from disease, trauma, disuse and the aging process, in the spine of the human body.  "
PT,720,Clinical Research Methods and Biostatistics,3,,3,"The various types of healthcare research will be discussed including qualitative, quantitative, and mixed methods. Topics will include common methods of statistical analyses used in evidence-based practice. Students will complete and present a literature review.  "
PT,725,Physical Therapy Pharmacology,3,,3,"This course will present the primary drug classes and the physiologic basis of their action. This course will likewise address how drug therapy interacts with physical therapy, and how drugs can exert beneficial effects as well as adverse side effects that impact on rehabilitation.  "
PT,730,Integrated Clinical Experience,,,3,Part-time clinical education experience with emphasis on applying previously gained knowledge to a new clinical setting and engaging in advanced clinical problem solving using the collaborative model of clinical education. Students will engage care planning with an interprofessional team.  
PT,735,"Business, Legal, and Regulatory Issues",3,,3,This course will explore the current legal and regulatory issues affecting the health care industry. 
PT,740,Acute Care in Physical Therapy,2,3,3,"This course will cover the PT's role in acute care, including management of the medically complex patient, as well as general physical therapy assessment and management in the acute care setting.     "
PT,745,Differential Diagnosis,3,,3,"The primary goal of this course is to prepare students to recognize client problems that are non-neuromusculoskeletal and beyond the expertise of a physical therapist, and to then make the appropriate decision regarding the next step of referral. Students will develop proficiency in: systems screening, differential interviewing strategies, risk factors and red flag recognition.   "
PT,750,Pediatric Physical Therapy,2,3,3,"This course prepares students to examine, evaluate and provide physical therapy intervention for children with disabilities and special health care needs. Foundational knowledge in development and abnormal development, motor control and motor learning provides the basis for describing impairments of body function and structure and the physical therapy management of activity and limitations common in selected neurological and musculoskeletal pediatric diagnoses.  "
PT,755,Geriatric Physical Therapy,3,,3,This course provides in-depth and up to date information about geriatric physical therapy and covers implications and the physiology of age and lifestyle related decline. This course will focus on complex assessment and management of aging older adults.  
PT,760,Orthotics and Prosthetics,2.5,1.5,3,"Management of patients with upper and lower extremity conditions requiring orthotics and prosthetics will be emphasized. The basic components of the course include assessment and treatment of individuals with amputations, basic surgical procedures, types of orthotics and prosthetics, fitting, exercise programs, gait analysis and gait training. "
PT,770,Leadership and Professional Development,2,,2,This course will explore the concept and process of leadership in general and how it specifically applies to physical therapy. 
PT,775,Physical Therapy in Rural Communities,1,,2,"Through classroom and part-time clinical experience, this course will increase awareness of the educational and healthcare issues facing rural areas. Barriers to access health care, social determinants of population health, and community health approaches will be discussed.  "
PT,779,Special Topics,2,,2,"The purpose of this course is to prepare the physical therapy student with pertinent information and related special issues and conditions in physical therapy practice. Topics may include: sports rehabilitation, oncology, lymphedema, women's health, special populations, and home health.  "
PT,780,Management of Complex Patients,1,3,2,This course will introduce the student to the assessment and management of complex patient cases across the lifespan and the continuum of care. An emphasis will be placed on clinical decision making related to the physical therapy management of individuals with multiple system involvement.  
PT,765,Clinical Administration and Marketing,3,,3,"This course will focus on administration, management, and marketing  skills that are integral to the clinical practice of physical therapy.  "
PT,722,Clinical Experience II,,,10,"Ten weeks of fulltime clinical education experience emphasizing examination, evaluation, and development of a plan of care for patients with various diagnoses. Further development of professional skills and communication will be addressed.  "
PT,751,Capstone Project I,,,2,"This is the first in a series of three courses in an independent study that results in the completion of a Capstone project. Students build their group service-learning project experiences to further develop needs assessment, project planning, and project development skills in order to improve the health of the local community.  "
PT,723,Clinical Experience III,,,10,Ten weeks of fulltime clinical education experience emphasizing increasing independence with management of patients across the lifespan and continuum of care. Further development of professional skills and communication will be addressed.  
PT,752,Capstone Project II,,,2,"This is the second in a series of three courses in an independent study that results in the completion of a Capstone project. Students continue to build their group service-learning project experiences to further develop needs assessment, project planning, and project development skills in order to improve the health of the local community.   "
PT,724,Clinical Experience IV,,,10,Ten weeks of fulltime clinical education experience emphasizing function as an entry-level clinician across the lifespan and continuum of care. Clinical rotations may include specialized areas of practice.  
PT,753,Capstone Project III,,,2,"This is the final in a series of three courses in an independent study that results in the completion of a Capstone project. Students implement their group service-learning project experiences to further develop project planning, marketing, and project development skills in order to improve the health of the local community.   "
PWR,101,Introduction to Professional Writing,3,0,3,"Introduction to the skills and tools necessary for a career in writing. Collaborative writing, editing, common genres, giving and receiving professional feedback. Exploration of scientific and technical, digital, and organizational writing to prepare students to choose a major track. "
PWR,102,Introduction to Web Authoring,2,3,3,Rhetorically-grounded introduction to web technologies and the history and current state of the internet. Introduction to HTML and CSS. Genres of web content. Managing content on a web server. Introduction to content-management systems. Students will build a personal web page. 
PWR,330,User Research,3,0,3,"Applied research methods for developing interfaces, documents, and applications. Planning, testing, and revising a user experience. User analytics, field methods, interviewing, focus groups, usability testing, and other workplace practices for inquiry into users and audiences. "
PWR,355,Project Management for Writers,3,0,3,"Focuses on project planning, management, and assessment for large-scale communication (print and electronic) projects. Introduces the theory and practice of audience-, organization-, and process-based approaches to content strategy. "
PWR,490,Portfolio Development,0,0,(Variable Credit 2-3),Focuses on the development of a professional senior portfolio that provides evidence of all writing experience and skill level. 
PWR,499,Internship in Professional Writing,0,0,(Variable Credit to 9 credits),Students work in applied setting in their emphasis and under the supervision of an on-site mentor. Regular contact with extern advisor required. Written externship reports required. Writing proficiency exam must be passed before starting internship. Senior standing required. 
PWR,206,Social Media,3,0,3,"Strategies for integrating social media and digital marketing as part of professional writing. Practical steps, techniques, and best practices geared toward integrating social media and digital programs into business, personal, and artistic communication. "
PWR,215,Writing in the Public Interest,3,0,3,Emphasizes professional writing needs of nonprofit and community stakeholders. Focuses on analyzing particular rhetorical situations and using appropriate rhetorical strategies to produce multiple issue-focused documents in various genres. Culminates in professional portfolio prospective client. 
PWR,220,Writing for Interactive Media,3,0,3,"Explores writing and editing for visual, audio, and interactive media. Workshops focus on choosing appropriate format and delivery mechanisms for news, Web sites, gaming, etc. Topics include accessibility, copyright law, information ethics, linear and non-linear media, including game writing. "
PWR,306,Writing for the Health Professions,3,0,3,Emphasizes professional writing needs of health professionals. Focuses on analyzing particular rhetorical situation and using appropriate rhetorical strategies to produce multiple issue-focused documents in various genres. Culminates in simulated outreach project requiring translation of expert medical content for non-expert audiences. 
PWR,320,Structured Authoring,3,0,3,"Advanced practice in documentation writing, information architecture and modular writing. Students will learn industry-standard writing practices such as Markdown, XML, and DITA. Students will also gain proficiency in content management and writing for re-use. "
RCP,100,Matriculation,2,0,2,A study into the evidence-based and political pressures driving new developments in respiratory care. Considerations and planning for the students emerging role in health care. Online version tailored to degree completion students. 
RCP,107,Seminar,0,0,15,(Hours to be arranged each term.) 
RCP,207,Seminar,15,0,15,(Hours to be arranged each term.) 
RCP,307,Seminar,15,0,15,(Hours to be arranged each term.) 
RCP,407,Seminar,0,0,15,(Hours to be arranged each term.) 
RCP,120,Interventions in Gas Exchange,4,0,4,An Introduction to the effects of ineffective breathing on carbon dioxide removal and oxygen delivery. Basic pulmonary mechanics are described. The vascular effects of hypoxemia are fully explored. Oxygen therapy and Continuous Positive Airway Pressure are introduced. 
RCP,231,Pulmonary Physiology,3,3,4,"Pulmonary physiology including the mechanics of ventilation, gas diffusion, acid-base regulation, oxygenation, and the physiologic advantage of structure. Gas laws and surface tension as applied to the understanding of clinical problems. "
RCP,235,Arterial Blood Gases,3,0,3,"Chemistry and classification of acid-base balance including determination of compensation and pathophysiologic causes. Assessment of partial pressures of oxygen saturation, and total oxygen delivery. "
RCP,236,Cardiopulmonary Dynamics,2,3,3,"Exploration of pulmonary mechanics as measured by spirometry. Cardiovascular hemodynamics including cardiac electrophysiology, rhythm recognition and the measurement and interpretation of Systemic Vascular Resistance and Pulmonary Vascular Resistance, Central Venous Pressures, Pulmonary Artery and Pulmonary Capillary Wedge Pressures. "
RCP,241,Respiratory Gas Therapeutics,3,3,4,"Physical and chemical applications of medical gases and humidity therapy to patient care. The transportation, regulation and dissemination of compressed gases. Clinical decision making strategies for oxygen titration. "
RCP,252,Cardiopulmonary Pharmacology,4,0,4,"A study of the administration, pharmacokinetics, administration and actions of medications. Emphasis is placed on bronchodilators, steroids, mukolytics and antileukotriene agents. Vasoactive, antiarryhthmics, diuretcs, sedatives, antimicrobials and neuromuscular blocking agents are introduced. "
RCP,326,"Preparedness, Ethics, and Leadership",2,0,2,"Preparation for extreme natural and medical disasters, including the impact on facilities, patients, and staff during these events. Ethics in the profession including privacy and social responsibility. Exploration of leadership theory and practice, along with the impact in the healthcare environment. Students will be able to discuss ethical decision making, leadership practice, and managing through difficult situations.  "
RCP,335,Exercise Physiol and Education,2,0,2,"Introduction to the physiology of exercise, exercise in disease and health and stress testing. Concepts of age appropriate pulmonary rehabilitation and asthma education are described. "
RCP,336,Hyperinflation Therapies,2,3,3,"Study and evidence-based application of PEEP, CPAP, bi-level ventilation, IPPB, and incentive spirometry. Flutter valve, PEP, high frequency chest wall oscillation and other methods of improving bronchial hygiene and lung volume. Acquisition and interpretation of the patient history, physical examination, auscultation, vital signs, laboratory data including arterial blood gases and dysrhythmia recognition. Collaborative activities include the acquisition, analysis and communication of findings. "
RCP,337,Pulmonary Pathology,4,0,4,"Case-based approach to the understanding, evaluation and treatment of pulmonary disease. Recognition of obstructive and restrictive disease patterns as well as the classification of acid-base and oxygenation disorders. Classification, application and pharmacodynamics of common pulmonary medications are discussed. "
RCP,345,Cardiopulmonary Diag & Monitor,2,3,3,"Collaborative investigation, practicum calibration and interpretation of spirometry, body plethysmography, diffusion capacity helium dilution, seven minute nitrogen washout, cardiopulmonary stress testing, 12 lead ECG acquisition, dysrhythmia recognition, arterial blood gas instrumentation. "
RCP,350,Introduction to Clinical,1,24,9,"Orientation to clinical practice in hospitals. Requires successful criminal background check, drug screening, completion of training in computer charting, and compliance with Health Insurance Portability and Accountability (HIPAA). Competence developed in the area of basic patient assessment, oxygen therapy, aerosol therapy and mechanical ventilation. "
RCP,351,Mechanical Ventilation I,3,3,4,"Study of an array of artificial airways. Includes laboratory practice in intubation, endotracheal suctioning and bag-mask-valve venitlation. Study and practice of mechanical ventilation circuits, classes of mechanical venitlators and modes. "
RCP,352,Mechanical Ventilation II,3,3,4,"Description and analysis of adult patient mechanical ventilator system including the initiation, assessment, management and discontinuance. "
RCP,353,Mechanical Ventilation III,3,3,4,"Advanced topics in mechanical ventilation including transport, dual modes, neonatal and pediatric mechanical ventilation. "
RCP,366,Clinical Simulation,3,0,3,The practice and measurement of critical thinking in the context of computer branching logic simulations. Students used organized sequential topical examinations to review and measure retention of respiratory care content. Passage of secure national review examination required. 
RCP,386,Critical Care I,4,0,4,"Analysis and application of critical care techniques with an emphasis in cardiovascular management and assessment. Cardiovascular catheters and hemodynamics, advanced rhythm recognition, and the essentials of advanced cardiac life support. "
RCP,387,Critical Care II,2,0,2,"Advanced techniques during intubation. Assessment of the difficult airway including Mallampatti classification and thyromental distance. Continued practice and an extension of hemodynamic, pharmacology and imaging knowledge. Students practice anticipating care based on nutritional status. "
RCP,388,Adv Neonatal Respiratory Care,3,3,4,"Survey of perinatal physiology with an emphasis on mechanical ventilation, the application of oxygen, medications, positive pressure, resuscitative efforts and evaluations as applied to the neonatal and pediatric patients. Instruction in neonatal resucitation meets the standards established by the American Academy of Pediatrics. "
RCP,440,Case Management I,3,0,3,"Current clinical cases used as the basis for scholarly research and discussion. Students design a research-based senior project in the field of respiratory care, including interviews, research, literature review and formal presentation. "
RCP,441,Case Management II,3,0,3,"Current clinical cases used as the basis for scholarly research and discussion. Students continue to work on senior project in the field of respiratory care, including interviews, research, literature review and formal presentation. "
RCP,442,Case Management III,3,0,3,"Current clinical cases used as the basis for scholarly research and discussion. Students continue work on senior project in the field of respiratory care, including interviews, research, literature review and formal presentation. "
RCP,450,Clinical Care I,1,24,9,"Continued development of respiratory care skills, mechanical ventilation and neonatal intensive care, expanded functions and observations in specialty areas. "
RCP,451,Clinical Care II,1,24,9,"Continued development of respiratory care skills, mechanical ventilation and neonatal intensive care, expanded functions and observations in specialty areas. "
RCP,452,Clinical Care III,0,36,12,"Continued development of respiratory care skills, mechanical ventilation and neonatal intensive care, expanded functions and observations in specialty areas. "
RCP,460,Advanced Life Support,0,6,2,"Students become certified or recertified in professional life support classes such as Basic Life Support, Advanced Cardiac Life Support, Neonatal Life Support, Pediatric Life Support. Clinical simulations and other credentialing exam preparation included. "
RCP,561,Individual Development Plan,3,0,3,"Collaboration, negotiation and the development of priorities for program planning. Systematic planning required for the development and documentation of four professional competencies. "
RCP,565,Clinical Preceptorship,3,0,3,"Clinical practice beyond that of an advanced graduate as described in the OIT approved IDP. Areas for development of advanced clinical practice include the intensive care units, pulmonary rehabilitation, research, home care, education and management. Course completion is required for the fulfillment of the IDP. "
RCP,575,Accreditation Practicum,3,0,3,Respiratory Care leaders are proactive in the validation of their programs through accreditation. This practicum provides the emerging leader with a practical familiarity with program data collection and the assessment of that data in comparison to accreditation standards. Methods of improving the outcomes of individual programs are studied. Course completion requires fulfillment of IDP. 
RCP,375,Pediatric Care,3,3,4,"Fundamental care of pediatric patients with an emphasis in acute care medicine. A review of common diagnosis, conditions affecting respiratory status, and treatments seen in the pediatric population. Special procedures along with Trauma and Emergency room care will be reviewed. "
RDSC,107,Seminar,0,0,15,(Hours to be arranged each term.) 
RDSC,207,Seminar,0,0,6,(Hours to be arranged each term.) 
RDSC,307,Seminar,15,15,15,(Hours to be arranged each term.) 
RDSC,407,Seminar,0,0,12,(Hours to be arranged each term) 
RDSC,201,Imaging Techniques I,3,3,4,"Demonstration and practice with the phenomena and causes of image formation and visualization. The context includes studies of effects of technique-factor changes, effects of the use of various accessories and effects of chemicals in film processing. Causes of radiographic artifacts are discussed and explored. Includes the study of interactions of radiation and matter. "
RDSC,202,Imaging Techniques II,3,3,4,Radiographic principles and principles of radiographic quality. Study of theory and practice in methods of protection against ionizing radiation. 
RDSC,205,Patient Care,3,3,4,"Basic concepts of patient care, including consideration of physical and psychological needs of the patient and family. Routine and emergency patient care procedures. Infection control procedures utilizing Universal Precautions. Role of the radiographer in patient education. "
RDSC,210,Radiograph Position I,3,3,4,Demonstration and practice of the routine and special radiographic positions of bones of the upper and lower extremities excluding the shoulder and pelvic girdles. 
RDSC,211,Radiograph Position II,3,3,4,"Demonstration and practice of routine and special radiographic positions of the axial skeleton, shoulder, and pelvic girdles. "
RDSC,233,Contrast Media Proc,3,3,4,"Routine radiographic examinations of the urinary system, gastrointestinal biliary system, respiratory system, and nervous system, using various contrast medias and filming techniques. All radiographically significant anatomy, physiology, pathology, terminology, and topography, including all contrast studies of these systems. "
RDSC,235,Equipment Operation & Maint,3,0,3,"Basic components and operation of radiographic, fluoroscopic, and mobile units. Evaluation, calibration, and maintenance of radiographic equipment and accessories. "
RDSC,272,Radiation Protection,3,0,3,"Basic properties, sources, units of measurement, dosimetry and biological effects of radiation. Methods of personnel protection and minimizing patient exposure. NCRP recommendations for protective devices and personnel monitoring. "
RDSC,301,Radiograph Position III,3,3,4,"Demonstration and practice of routine and special radiographic positions of the skull, facial bones, and paranasal sinuses. "
RDSC,320,Surg/Trauma/Mobl Rdgrph,3,3,4,"Routine radiographic examinations of the reproductive, muscular, nervous, skeletal and circulatory systems. Also including emergency and surgical procedures, using various contrast media and filming techniques. The comprehensive study of all radiographically significant anatomy, physiology, pathology, terminology, and topography including all contrast studies of these systems. Control of microorganism by physical and chemical means is incorporated as necessary. "
RDSC,326,Crdvsclr/Interv Tech,3,3,4,"Demonstration and practice of special radiographic examinations of nervous and vascular systems including use of serial film changers and pressure injectors, and other necessary equipment. Also includes related nursing procedures. "
RDSC,354,Mammography,3,3,4,"An in-depth analysis of mammographic positioning, exposure techniques, quality control, film critiquing, and radiation safety. Includes mock registry exam. "
RDSC,355,Computed Tomography,3,3,4,"X-ray physics, scanner components and data acquisition of computed tomography. Image reconstruction, manipulation and artifacts. CT patient care and imaging procedures of the head, neck, spine, chest, abdomen, pelvis and musculoskeletal system. "
RDSC,366,Radiographic Pathology,3,0,3,"An overview of common pathological conditions encountered in the clinical setting, for RDSC students. Pathology is categorized by body systems. The students will learn the pathology as they relate to: signs and symptoms, etiology, imaging diagnosis and prognosis and treatment. "
RDSC,388,Externship Preparation,2,0,2,Presentation of key concepts related to Radiologic Science externship and required in-services. Focus is on patient care and interpersonal scenarios the externship student will likely face while in the clinical environment. Review and discussion of the RDSC Externship Handbook. This course is a mandatory course that must be completed prior to externship. 
RDSC,410,Rad Science Externship,0,0,15,"Students must complete four terms (12 months) of clinical experience in both general radiography and special imaging modalities to include computerized tomography, ultrasound, nuclear medicine and/or special radiographic procedures in an affiliated hospital. The student will complete all phases of general radiography and one month in each of three of the special imaging modalities. Affiliated hospitals are approved by the Joint Review Committee on Education in Radiologic Technology. The students are under the direct supervision of qualified radiographers and radiologists. "
RDSC,411,Special Rad Sci Extern,0,0,15,"This one-term (3-month) practicum is designed to develop the skills of the student in the special imaging modalities, i.e., computed tomography, magnetic resonance imaging, ultrasound, nuclear medicine and special radiographic procedures. The student is sent to an affiliated hospital that has the required special imaging equipment to give the hands-on experience to develop competency in each of three areas chosen by the student. The student will spend one month in each selected area. "
RDSC,411A,Special Rad Sci Extern,0,0,7,"This two term practicum is designed to develop skills of the degree completion student in special imaging modalities of computed tomography, magnetic resonance imaging, cardiovascular/interventional technology, mammography, quality assurance, nuclear medicine technology, or sonography. The student selects a local hospital or medical center that has the necessary equipment. Upon approval of the facility, the student begins a supervised experience to develop competencies in each of three chosen areas. "
RDSC,411B,Special Rad Sci Extern,0,0,8,"This two term practicum is designed to develop skills of the degree completion student in special imaging modalities of computed tomography, magnetic resonance imaging, cardiovascular/interventional technology, mammography, quality assurance, nuclear medicine technology, or sonography. The student selects a local hospital or medical center that has the necessary equipment. Upon approval of the facility, the student beigns a supervised experience to develop competencies in each of three chosen areas. "
REE,107,Seminar,0,0,15,(Hours to be arranged each term.) 
REE,207,Seminar,10,0,10,(Hours to be arranged each term.) 
REE,307,Seminar,12,0,12,(Hours to be arranged each term.) 
REE,407,Seminar,12,0,12,(Hours to be arranged each term.) 
REE,201,Intro to Renewable Energy,3,0,3,"An introduction to renewable energy. Topics include photovoltaics, solar thermal systems, green building, fuel cells, hydrogen, wind power, waste heat, biofuels, wave power, tidal power and hydroelectric. Discussions of economic, environment, politics and social policy are integral components of the course. "
REE,243,Electrical Power,3,3,4,Fundamentals of electrical power. Power systems components and equipment. Fundamental analysis and design of electrical power systems. 
REE,253,Electromech Energy Conversion,2,3,3,"Motoring and generating principles for direct current, syncronous, and induction machines. Analysis and design of motor and generator power and control circuits. "
REE,331,Fuel Cells,2,3,3,"Introduction to fuel cell technologies: PEM, PAFC, AFC, SOFC, MCFC and DMFC systems. Fuel cell components and systems; field flow plates, electrolytes, electrode materials, electrode catalysts, on-board reformers. Portable devices, utility-scale power production, transportation systems. Fuel types and fuel storage. "
REE,333,Batteries,2,3,3,"This course covers fundamentals of the most important battery types including alkaline, zinc-air, lead-acid, nickel-cadmium, nickel-metal hydride, lithium ion, and lithium polymer. Applications include stationary, transportation, and portable batteries. The lab deals with battery system design, testing, and prototype assembly. "
REE,335,Hydrogen,2,3,3,"This course will cover hydrogen production, storage, distribution, and use. Specific energy scenarios such as renewable hydrogen cycles will be explored focusing on transportation applications. The concept of hydrogen economy will be discussed in the context of global energy crisis. "
